transactionnumber,date,expensetype,expensearea,supplier,amount,file,negative
2152196,2021-01-27 00:00:00,ELECTRICITY,ENERGY & UTILITIES - NUH,EDF ENERGY,112177.0,BART 10 - January.xlsx,1
2152196,2021-01-27 00:00:00,ELECTRICITY,ENERGY & UTILITIES - MEH,EDF ENERGY,39329.0,BART 10 - January.xlsx,1
2152220,2021-01-27 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,76581.0,BART 10 - January.xlsx,1
2152220,2021-01-27 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,398555.0,BART 10 - January.xlsx,1
2152265,2021-01-27 00:00:00,IMAGING EQUIPMENT,P.A.C.S,SECTRA LTD,136969.0,BART 10 - January.xlsx,1
2152266,2021-01-27 00:00:00,CARBON REDUCTION SCHEME,ENERGY & UTILITIES - SBH,SKANSKA,43095.0,BART 10 - January.xlsx,1
2152292,2021-01-27 00:00:00,CONSULTANTS FEES (BUILD),WHIPPS CROSS REDEVELPOPMENT DESIGN,ESSENTIA TRADING LTD,45898.0,BART 10 - January.xlsx,1
2152329,2021-01-27 00:00:00,DRUGS: HOMECARE PASSTHROUGH,HOMECARE DRUGS RECHARGE,HEALTHCARE AT HOME LTD,25200.0,BART 10 - January.xlsx,1
2152362,2021-01-27 00:00:00,R&D: LCRN PAYMENTS: OTHER TRUSTS,NORTH THAMES CRN 2020/21 ,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,67538.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,25426.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,25426.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,28761.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,25573.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,42971.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,27043.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,26553.0,BART 10 - January.xlsx,1
2152371,2021-01-27 00:00:00,RATES,ESTATES NHS PROPERTY SLA,NHS PROPERTY SERVICES LTD,44409.0,BART 10 - January.xlsx,1
2152382,2021-01-27 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),70999.0,BART 10 - January.xlsx,1
2152382,2021-01-27 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),191203.0,BART 10 - January.xlsx,1
2152384,2021-01-27 00:00:00,R&D: LCRN PAYMENTS: OTHER TRUSTS,NORTH THAMES CRN 2020/21,UNIVERSITY COLLEGE LONDON NHS FOUNDATION  TRUST,1394482.0,BART 10 - January.xlsx,1
2152391,2021-01-27 00:00:00,PHARMACY EQUIPMENT,PHARMACY MANAGEMENT,OMNICELL LTD,41300.0,BART 10 - January.xlsx,1
2152398,2021-01-27 00:00:00,IMAGING EQUIPMENT,MRI SCANNER,INHEALTH LTD,32831.0,BART 10 - January.xlsx,1
2152398,2021-01-27 00:00:00,PURCHASE HEALTHCARE FROM NON-NHS,MRI SCANNER,INHEALTH LTD,44065.0,BART 10 - January.xlsx,1
2152398,2021-01-27 00:00:00,OTHER EXPENSES,PET - CT,INHEALTH LTD,59000.0,BART 10 - January.xlsx,1
2152398,2021-01-27 00:00:00,PURCHASE HEALTHCARE FROM NON-NHS,MRI SCANNER,INHEALTH LTD,59000.0,BART 10 - January.xlsx,1
3900,2021-01-28 00:00:00,PURCHASE HEALTHCARE FROM NON-NHS,GASTROENTEROLOGY,DMC HEALTHCARE,47040.0,BART 10 - January.xlsx,1
3902,2021-01-29 00:00:00,OTHER EXPENSES,TRUST SOFT FM CONTRACT,SERCO LTD,5700688.0,BART 10 - January.xlsx,1
2152419,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,MEDICAL GAS WORKS   20/21,INIGO CONTRACT SERVICES LTD,146935.0,BART 10 - January.xlsx,1
2152429,2021-01-29 00:00:00,CONSULTANCY FEES,CENTRAL BI AND REPORTING,MBI HEALTH CONSULTING LTD,35172.0,BART 10 - January.xlsx,1
2152478,2021-01-29 00:00:00,OTHER EXPENSES,CCRC PI ACCT (QMUL),QUEEN MARY UNIVERSITY OF LONDON,63180.0,BART 10 - January.xlsx,1
2152485,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,ROWAN WARD FACE LIFT WORKS,HERRONWAY LTD,182417.0,BART 10 - January.xlsx,1
2152503,2021-01-29 00:00:00,PFI UC OTHER SERVICE PAYMENTS,PFI UNITARY FEE,HEALTHCARE SUPPORT (NEWHAM) LTD,189131.0,BART 10 - January.xlsx,1
2152535,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,EDC - CANCER CENTRE AT MILE END,REDBROOKS SPECIALIST CONTRACTS LTD,71776.0,BART 10 - January.xlsx,1
2152535,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,ACUTE ASSESSMENT UNIT (AAU SEGREGATION),REDBROOKS SPECIALIST CONTRACTS LTD,27987.0,BART 10 - January.xlsx,1
2152535,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,ACACIA WARD REFURBISHMENT WORKS,REDBROOKS SPECIALIST CONTRACTS LTD,202231.0,BART 10 - January.xlsx,1
2152537,2021-01-29 00:00:00,NON-CLINICAL CONTRACT SERVICES,ENERGY & UTILITIES - SBH,CAPITAL HOSPITALS LTD,50503.0,BART 10 - January.xlsx,1
2152560,2021-01-29 00:00:00,COMPUTER MAINTENANCE,SERVER,CAPGEMINI UK PLC,115289.0,BART 10 - January.xlsx,1
2152592,2021-01-29 00:00:00,INFORMATION TECHNOLOGY  LICENCES,E-ROSTERING,SOFTCAT LTD,410875.0,BART 10 - January.xlsx,1
2152594,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,14 & 15 FLOORS CONVERSION RLH - FOR COVID 19 WARDS,WATES CONSTRUCTION LTD,254697.0,BART 10 - January.xlsx,1
2152596,2021-01-29 00:00:00,SPECIALIST BED/MATRESSES,SITE MANAGEMENT - SBH,LINET UK,47228.0,BART 10 - January.xlsx,1
2152596,2021-01-29 00:00:00,BED MAINTENANCE,SITE MANAGEMENT - SBH,LINET UK,157428.0,BART 10 - January.xlsx,1
2152631,2021-01-29 00:00:00,COMPUTER HARDWARE,PRESCOT STREET RELOCATION PROJECT,MAINTEL VOICE & DATA LTD,27093.0,BART 10 - January.xlsx,1
2152654,2021-01-29 00:00:00,RATES,RATES & RENTS - RLH,LONDON BOROUGH OF TOWER HAMLETS,43890.0,BART 10 - January.xlsx,1
2152654,2021-01-29 00:00:00,RATES,RATES & RENTS - MEH,LONDON BOROUGH OF TOWER HAMLETS,39678.0,BART 10 - January.xlsx,1
2152655,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,NEWHAM FIRE WORKS - 20/21,FOREST GATE CONSTRUCTION CO LTD,449392.0,BART 10 - January.xlsx,1
2152675,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,NEWHAM FIRE WORKS - 20/21,NEILCOTT CONSTRUCTION LTD,284546.0,BART 10 - January.xlsx,1
2152675,2021-01-29 00:00:00,BUILDINGS / STRUCTURE,NEWHAM FIRE WORKS - 20/21,NEILCOTT CONSTRUCTION LTD,419415.0,BART 10 - January.xlsx,1
2152685,2021-01-29 00:00:00,PURCHASE SERVICES FROM NHS FT,NEWHAM CCG MSK,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,47672.0,BART 10 - January.xlsx,1
2152685,2021-01-29 00:00:00,PURCHASE SERVICES FROM NHS FT,NEWHAM CCG MSK,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,54808.0,BART 10 - January.xlsx,1
2152691,2021-01-29 00:00:00,MEDICAL CONSULTANT,MICROBIOLOGY,PUBLIC HEALTH ENGLAND,27501.0,BART 10 - January.xlsx,1
3905,2021-02-02 00:00:00,STATIONERY - GENERAL,WARD 14/15TH FLOOR COVID19 CRITICAL CARE,SIMON JERSEY LTD,112200.0,BART 11 - February.xlsx,1
3905,2021-02-02 00:00:00,STATIONERY - GENERAL,WARD 14/15TH FLOOR COVID19 CRITICAL CARE,SIMON JERSEY LTD,112200.0,BART 11 - February.xlsx,1
2152755,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,AMGEN LTD,26400.0,BART 11 - February.xlsx,1
2152836,2021-02-03 00:00:00,MEDICAL & SURGICAL EQUIPMENT,UEC - OCT MACHINE (EYE TREATMENT CENTRE),CARL ZEISS LTD,51600.0,BART 11 - February.xlsx,1
2152844,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,101375.0,BART 11 - February.xlsx,1
2152844,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,81360.0,BART 11 - February.xlsx,1
2152844,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,73727.0,BART 11 - February.xlsx,1
2152844,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,386229.0,BART 11 - February.xlsx,1
2152844,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,166238.0,BART 11 - February.xlsx,1
2152904,2021-02-03 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,AAH,92407.0,BART 11 - February.xlsx,1
2152920,2021-02-03 00:00:00,MEDICAL & SURGICAL EQUIPMENT,COVID 19 EQUIPMENT -  WXH,PHILIPS HEALTHCARE UK,100490.0,BART 11 - February.xlsx,1
2152922,2021-02-03 00:00:00,BUILDINGS / STRUCTURE,3MVA INCOMING ELECTRICAL SUPPLY UPGRADE,UK POWER NETWORKS (OPERATIONS) LTD,101503.0,BART 11 - February.xlsx,1
2152942,2021-02-03 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,48088.0,BART 11 - February.xlsx,1
2152942,2021-02-03 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,266859.0,BART 11 - February.xlsx,1
2152959,2021-02-03 00:00:00,WATER,ENERGY & UTILITIES - RLH,ADSM PLC,47331.0,BART 11 - February.xlsx,1
2152984,2021-02-03 00:00:00,CONSULTANTS FEES (BUILD),VENTILATION - AHU LEVEL14/15 RLH,SES (ENGINEERING SERVICES) LTD,64800.0,BART 11 - February.xlsx,1
2153011,2021-02-03 00:00:00,TRAINING COURSE FEES,LDA CPD ALLOCATION,CITY UNIVERSITY,281200.0,BART 11 - February.xlsx,1
2153083,2021-02-03 00:00:00,LABORATORY TESTS NHS,CARDIOLOGY IMAGING,ROYAL FREE LONDON NHS FOUNDATION TRUST,66248.0,BART 11 - February.xlsx,1
2153135,2021-02-05 00:00:00,MEDICAL & SURGICAL EQUIPMENT,8D - NICU,GE MEDICAL SYSTEMS LTD,25598.0,BART 11 - February.xlsx,1
2153174,2021-02-05 00:00:00,FURNITURE & FITTINGS,COVID-19 - ESTATES,HERRONWAY LTD,59996.0,BART 11 - February.xlsx,1
2153174,2021-02-05 00:00:00,ESTATES SERVICES CONTRACTS,SITE MANAGEMENT - NUH,HERRONWAY LTD,54324.0,BART 11 - February.xlsx,1
2153198,2021-02-05 00:00:00,OFFICE & IT EQUIPMENT,SBH SITE-WIDE COVID LAPTOPS X 27 (SSF),PCS BUSINESS SYSTEMS LTD,29646.0,BART 11 - February.xlsx,1
2153220,2021-02-05 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,AAH,92407.0,BART 11 - February.xlsx,1
2153221,2021-02-05 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,BOEHRINGER INGELHEIM LTD,31104.0,BART 11 - February.xlsx,1
2153266,2021-02-05 00:00:00,SOFTWARE MAINTENANCE,SERVER,INSIGHT DIRECT UK LTD,158202.0,BART 11 - February.xlsx,1
2153299,2021-02-05 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,ALLOGA UK LTD,108000.0,BART 11 - February.xlsx,1
2153324,2021-02-05 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,BRISTOL MYERS SQUIBB PHARMACEUTICALS LTD,123224.0,BART 11 - February.xlsx,1
2153330,2021-02-05 00:00:00,ESTATES SERVICES CONTRACTS,QUEENS - SATELLITE DIALYSIS UNIT,BARKING HAVERING & REDBRIDGE HOSPITALS NHS TRUST,125000.0,BART 11 - February.xlsx,1
2153336,2021-02-05 00:00:00,MED & SURG EQUIP MAINTENANCE,NMES DIAGNOSTIC IMAGING,SUPPLY CHAIN COORDINATION LTD (SCCL),58683.0,BART 11 - February.xlsx,1
2153371,2021-02-10 00:00:00,OFFICE & IT EQUIPMENT,PRESCOT STREET RELOCATION - ICT COSTS,CCS MEDIA LTD,50310.0,BART 11 - February.xlsx,1
2153371,2021-02-10 00:00:00,OFFICE & IT EQUIPMENT,PRESCOT STREET RELOCATION - ICT COSTS,CCS MEDIA LTD,33150.0,BART 11 - February.xlsx,1
2153426,2021-02-10 00:00:00,OTHER EXPENSES,BRC 2017-2022,QUEEN MARY UNIVERSITY OF LONDON,304509.0,BART 11 - February.xlsx,1
2153457,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,CELGENE INTERNATIONAL SARL,33840.0,BART 11 - February.xlsx,1
2153461,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,104136.0,BART 11 - February.xlsx,1
2153461,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,186036.0,BART 11 - February.xlsx,1
2153461,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,46079.0,BART 11 - February.xlsx,1
2153461,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,ROCHE PRODUCTS LTD,28938.0,BART 11 - February.xlsx,1
2153476,2021-02-10 00:00:00,OFFICE & IT EQUIPMENT,NICOR ICT EQUIPMENT - SBH,PCS BUSINESS SYSTEMS LTD,31068.0,BART 11 - February.xlsx,1
2153485,2021-02-10 00:00:00,TRAINING COURSE FEES,LDA CPD ALLOCATION,ASHRIDGE EXECUTIVE & ORGANISATION DEVELOPMENT LTD,48888.0,BART 11 - February.xlsx,1
2153503,2021-02-10 00:00:00,RECRUITMENT EXPENSES,WXH CORE SERVICES,MEDICA REPORTING LTD,34474.0,BART 11 - February.xlsx,1
2153518,2021-02-10 00:00:00,CONSULTANCY FEES,COVID STAFF TESTING PROGRAMME,PA CONSULTING GROUP LTD,49462.0,BART 11 - February.xlsx,1
2153523,2021-02-10 00:00:00,BUILDINGS / STRUCTURE,COVID-19 - ESTATES,ELIOR UK PLC,147859.0,BART 11 - February.xlsx,1
2153537,2021-02-10 00:00:00,ACCOUNTS EXTERNAL AUDIT FEES,OPERATIONAL FINANCE,MAZARS LLP,29825.0,BART 11 - February.xlsx,1
2153544,2021-02-10 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,35066.0,BART 11 - February.xlsx,1
2153544,2021-02-10 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,390303.0,BART 11 - February.xlsx,1
2153544,2021-02-10 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,43465.0,BART 11 - February.xlsx,1
2153591,2021-02-10 00:00:00,CONSULTANCY FEES,WASTE DISPOSAL & CONSUMABLES,SKANSKA,85059.0,BART 11 - February.xlsx,1
2153591,2021-02-10 00:00:00,CONSULTANCY FEES,WASTE DISPOSAL & CONSUMABLES,SKANSKA,64857.0,BART 11 - February.xlsx,1
2153626,2021-02-10 00:00:00,BUILDINGS / STRUCTURE,IMPROVE UTC CAPACITY,KIRKMAN & JOURDAIN LTD,58693.0,BART 11 - February.xlsx,1
2153634,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,ALLOGA UK LTD,27000.0,BART 11 - February.xlsx,1
2153664,2021-02-10 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,BRISTOL MYERS SQUIBB PHARMACEUTICALS LTD,147375.0,BART 11 - February.xlsx,1
2153676,2021-02-10 00:00:00,PROPERTY RENTS,KINGS GEORGE SATELLITE DIALYSIS UNIT,BARKING HAVERING & REDBRIDGE HOSPITALS NHS TRUST,99594.0,BART 11 - February.xlsx,1
2153685,2021-02-10 00:00:00,CLINICAL CONSUMABLES,ORTHOPAEDICS MED ,MINISTRY OF DEFENCE,94262.0,BART 11 - February.xlsx,1
2153693,2021-02-10 00:00:00,R&D: LCRN PAYMENTS: OTHER TRUSTS,NORTH THAMES CRN 2020/21 ,ROYAL FREE LONDON NHS FOUNDATION TRUST,636546.0,BART 11 - February.xlsx,1
2153693,2021-02-10 00:00:00,R&D: LCRN PAYMENTS: OTHER TRUSTS,NORTH THAMES CRN 2020/21,ROYAL FREE LONDON NHS FOUNDATION TRUST,809224.0,BART 11 - February.xlsx,1
2153697,2021-02-10 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),31990.0,BART 11 - February.xlsx,1
2153697,2021-02-10 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),230098.0,BART 11 - February.xlsx,1
2153697,2021-02-10 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),59925.0,BART 11 - February.xlsx,1
2153697,2021-02-10 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),80713.0,BART 11 - February.xlsx,1
2153697,2021-02-10 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),450323.0,BART 11 - February.xlsx,1
2153697,2021-02-10 00:00:00,NHS SUPPLY CHAIN DELIVERY CREDITOR,BH CURRENT LIABILITIES - FEEDERS,SUPPLY CHAIN COORDINATION LTD (SCCL),106050.0,BART 11 - February.xlsx,1
2153807,2021-02-12 00:00:00,CONSULTANCY FEES,WHITECHAPEL-VACANT POSSESSION,HERRONWAY LTD,50000.0,BART 11 - February.xlsx,1
2153836,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,WXH PHARMACY DISPENSARY STOCK,ROCHE PRODUCTS LTD,386229.0,BART 11 - February.xlsx,1
2153844,2021-02-12 00:00:00,MEDICAL & SURGICAL EQUIPMENT,SBH ECMO - FLOW MONITORS X 2,EUROSETS UK LTD,71997.0,BART 11 - February.xlsx,1
2153852,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY DISPENSARY STOCK,ALEXION PHARMA UK LTD,30240.0,BART 11 - February.xlsx,1
2153861,2021-02-12 00:00:00,OTHER EXPENSES,PFI FM SERVICES,CAPITAL HOSPITALS LTD,311953.0,BART 11 - February.xlsx,1
2153861,2021-02-12 00:00:00,OTHER EXPENSES,PFI FM SERVICES,CAPITAL HOSPITALS LTD,1205532.0,BART 11 - February.xlsx,1
2153886,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,AAH,37380.0,BART 11 - February.xlsx,1
2153886,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,AAH,92407.0,BART 11 - February.xlsx,1
2153886,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,AAH,102300.0,BART 11 - February.xlsx,1
2153890,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,CSL BEHRING,168000.0,BART 11 - February.xlsx,1
2153901,2021-02-12 00:00:00,ELECTRICITY,ENERGY & UTILITIES - WXH,EDF ENERGY,45201.0,BART 11 - February.xlsx,1
2153901,2021-02-12 00:00:00,ELECTRICITY,ENERGY & UTILITIES - NUH,EDF ENERGY,152258.0,BART 11 - February.xlsx,1
2153927,2021-02-12 00:00:00,MEDICAL & SURGICAL EQUIPMENT,EDC - CANCER CENTRE AT MILE END,ANETIC AID LTD,31978.0,BART 11 - February.xlsx,1
2153952,2021-02-12 00:00:00,MED & SURG EQUIP MAINTENANCE,THEATRES NON-PAY,GETINGE LTD,27801.0,BART 11 - February.xlsx,1
2153985,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,ALLOGA UK LTD,108480.0,BART 11 - February.xlsx,1
2153988,2021-02-12 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,ALLIANCE HEALTHCARE DISTRIBUTION LTD,70308.0,BART 11 - February.xlsx,1
2154014,2021-02-12 00:00:00,FURNITURE & FITTINGS,SITE MANAGEMENT - NGH COVID19,KARA BURGHFIELD LTD,43869.0,BART 11 - February.xlsx,1
2154014,2021-02-12 00:00:00,FURNITURE & FITTINGS,SITE MANAGEMENT - NGH COVID19,KARA BURGHFIELD LTD,29700.0,BART 11 - February.xlsx,1
2154023,2021-02-12 00:00:00,PURCHASE HEALTHCARE COMMERCIAL SECTOR,INDEPENDENT SECTOR CONTRACT,KING EDWARD VII'S HOSPITAL,54526.0,BART 11 - February.xlsx,1
2154053,2021-02-12 00:00:00,PURCHASE HEALTHCARE FROM NON-NHS,NEWHAM CCG MSK,INHEALTH LTD,46711.0,BART 11 - February.xlsx,1
2154053,2021-02-12 00:00:00,PURCHASE HEALTHCARE FROM NON-NHS,NEWHAM CCG MSK,INHEALTH LTD,34528.0,BART 11 - February.xlsx,1
2154070,2021-02-17 00:00:00,PATIENT TRANSPORT SERVICES,TRUST PATIENT TRANSPORT,STARCROSS TRADING LIMITED T/A BEARS,123734.0,BART 11 - February.xlsx,1
2154071,2021-02-17 00:00:00,BUILDINGS / STRUCTURE,WARD ENVIRONMENT WORKS - JUNCTION 3 - C BLOCK,INIGO CONTRACT SERVICES LTD,33009.0,BART 11 - February.xlsx,1
2154079,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY STORE STOCK,JANSSEN-CILAG LTD,107827.0,BART 11 - February.xlsx,1
2154087,2021-02-17 00:00:00,ATTICUS STOCK PURCHASES,BH CURRENT ASSETS,CARDINAL HEALTH 432 UK LTD,82981.0,BART 11 - February.xlsx,1
2154098,2021-02-17 00:00:00,TELEPHONES: RENTAL,TELEPHONY & UNIFIED COMMUNICATIONS,BRITISH TELECOMMUNICATION,37942.0,BART 11 - February.xlsx,1
2154105,2021-02-17 00:00:00,HIRE OF TRANSPORT,TRUST PATIENT TRANSPORT,SWISS POST SOLUTIONS LTD,874594.0,BART 11 - February.xlsx,1
2154105,2021-02-17 00:00:00,HIRE OF TRANSPORT,TRUST PATIENT TRANSPORT,SWISS POST SOLUTIONS LTD,152762.0,BART 11 - February.xlsx,1
2154105,2021-02-17 00:00:00,HIRE OF TRANSPORT,TRUST PATIENT TRANSPORT,SWISS POST SOLUTIONS LTD,235553.0,BART 11 - February.xlsx,1
2154105,2021-02-17 00:00:00,HIRE OF TRANSPORT,TRUST PATIENT TRANSPORT,SWISS POST SOLUTIONS LTD,73456.0,BART 11 - February.xlsx,1
2154150,2021-02-17 00:00:00,OTHER EXPENSES,DIVISION 1,QUEEN MARY UNIVERSITY OF LONDON,266623.0,BART 11 - February.xlsx,1
2154179,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY CHEMO STOCK,BAXTER HEALTHCARE LTD,30471.0,BART 11 - February.xlsx,1
2154253,2021-02-17 00:00:00,HEALTH & SAFETY EQUIPMENT,EMPLOYEE SUPPORT & WELLBEING,CHILDCARE VOUCHERS LTD,33183.0,BART 11 - February.xlsx,1
2154254,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,CSL BEHRING,50400.0,BART 11 - February.xlsx,1
2154254,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,RLH PHARMACY STORE STOCK,CSL BEHRING,48300.0,BART 11 - February.xlsx,1
2154255,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,WXH PHARMACY DISPENSARY STOCK,NOVARTIS CONSUMER HEALTH,28848.0,BART 11 - February.xlsx,1
2154280,2021-02-17 00:00:00,PURCHASE HEALTHCARE COMMERCIAL SECTOR,INDEPENDENT SECTOR CONTRACT,LONDON CLINIC (THE),27750.0,BART 11 - February.xlsx,1
2154280,2021-02-17 00:00:00,PURCHASE HEALTHCARE COMMERCIAL SECTOR,INDEPENDENT SECTOR CONTRACT,LONDON CLINIC (THE),55500.0,BART 11 - February.xlsx,1
2154290,2021-02-17 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,40500.0,BART 11 - February.xlsx,1
2154290,2021-02-17 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,78245.0,BART 11 - February.xlsx,1
2154290,2021-02-17 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,397675.0,BART 11 - February.xlsx,1
2154290,2021-02-17 00:00:00,BANK PARTNERS CREDITOR,BH CURRENT LIABILITIES - FEEDERS,PULSE HEALTHCARE LTD,46646.0,BART 11 - February.xlsx,1
2154292,2021-02-17 00:00:00,CONSULTANTS FEES (BUILD),WHIPPS CROSS REDEVELPOPMENT DESIGN,CURRIE AND BROWN,59897.0,BART 11 - February.xlsx,1
2154345,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY CHEMO STOCK,QUALASEPT LTD T/A BATH ASU,47103.0,BART 11 - February.xlsx,1
2154345,2021-02-17 00:00:00,JAC SINGLE STOCK SYSTEM,SBH PHARMACY CHEMO STOCK,QUALASEPT LTD T/A BATH ASU,62505.0,BART 11 - February.xlsx,1
2154380,2021-02-17 00:00:00,ANAESTHETIC EQUIPMENT & ACCESSORIES,RUBIDIUM PET CT SCANNING,PCCA LTD,43237.0,BART 11 - February.xlsx,1
