ccg,date,expensearea,expensetype,supplier,transactionnumber,amount,file,negative,expensetypoe
NHS Central London CCG,31-Jul-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33070722,4036.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,33206028,4189.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33070747,4211.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33092423,4246.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,33092429,4426.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33194080,4442.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),33206020,4500.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,33206010,4610.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33206026,4699.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33194099,4764.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),33070778,4830.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),33070768,4865.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,33092430,4951.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33070722,5133.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33092423,5187.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,33206017,5446.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),33070768,5528.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,33206004,5553.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,COVENT GARDEN MEDICAL CENTRE,33206010,5745.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33070747,5932.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33070747,6005.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,33092430,6361.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33206022,6466.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),33070778,6676.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST JOHNS WOOD MEDICAL PRACTICE,33206024,6689.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33092428,7085.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33092428,7196.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33194080,7536.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33206026,8092.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33070722,8106.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33206024,8114.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33070747,8148.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,LISSON GROVE HEALTH CENTRE,33070722,8386.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33206024,8738.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,33194096,9472.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33194096,9568.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33194099,9701.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VICTORIA MEDICAL CENTRE,33194099,9931.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33194099,10179.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,33092427,11782.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,33194091,14408.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33206026,15350.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,33092428,16314.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33206026,17318.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33092423,17978.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DOCTOR HICKEY SURGERY,33092425,19786.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,33194094,21364.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33194099,23252.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,33206028,24375.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE SURGERY,33206020,24626.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,33194080,25280.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Othe Public Sector,DEMENTIA,LONDON CARE LTD,33036801,25750.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,33237765,27396.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,33092426,28068.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33146173,28556.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,SWPCH,33192495,29258.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,33051572,29513.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,33194081,30298.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),33070765,32291.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,33194093,32447.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DOCTOR HICKEY SURGERY,33092425,34180.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,RHONDDA CYNON TAF COUNTY BOROUGH COUNCIL,33051477,34522.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOMELESS HEALTH CIC,33070793,34662.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,33092430,34945.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,33194091,37881.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,33206010,38237.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Chrgs from SLA - Baseline,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,33153872,39374.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Voluntary Sector,HOSPICES,ROYAL TRINITY HOSPICE,33051565,39752.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,33206026,40379.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Provided,NON RECURRENT PROGRAMMES,SOHO SQUARE GENERAL PRACTICE,33216357,42677.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,NHS HAMMERSMITH AND FULHAM CCG,33307100,43215.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Cont Care-Learning Disab(<65),LEARNING DIFFICULTIES,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,33051454,43428.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,EAST LONDON NHS FOUNDATION TRUST,33146137,44091.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),33070768,45178.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Cont Care-Learning Disab(<65),LEARNING DIFFICULTIES,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,33365127,46431.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),33206017,48591.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Received,COMMISSIONING RESERVE,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,33036792,48750.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,33092429,48875.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,33092423,49970.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Provided,NON RECURRENT PROGRAMMES,HOMELESS HEALTH CIC,33365134,51305.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,33194083,53940.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,33146205,54257.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,33092429,55030.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33149258,55519.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,33146150,56542.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33146194,56770.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33365122,56770.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Basic Sal-Rechgs to-from Other NHS,COMMISSIONING - NON ACUTE,NHS BRENT CCG,33216373,57628.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,33146182,58255.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Voluntary Sector,HOSPICES,ROYAL TRINITY HOSPICE,33051561,58571.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,33216310,58639.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,33192513,61033.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,33051495,61920.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,33149258,61920.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,33092424,63873.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,33206010,64204.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,33070693,64521.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,33070778,68560.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,SWPCH,33153922,75446.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,33092430,77157.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33149258,81697.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,33194090,82839.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),33146215,88639.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CENTRAL LONDON HEALTHCARE,32971910,95086.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,LONDON NORTH WEST HEALTHCARE NHS TRUST,33146117,96589.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,HOSPITAL OF ST JOHN & ST ELIZABETH,33153966,97376.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,33070736,98495.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Received,COMMISSIONING RESERVE,NHS EALING CCG,33036787,100000.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Received,COMMISSIONING RESERVE,NHS HAMMERSMITH AND FULHAM CCG,33036773,100000.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Received,COMMISSIONING RESERVE,NHS HARROW CCG,33036790,100000.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Received,COMMISSIONING RESERVE,NHS WEST LONDON (K&C & QPP) CCG,32971944,100000.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,HOSPITAL OF ST JOHN & ST ELIZABETH,33153940,100390.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,33206024,100961.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33146125,107029.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33146074,113311.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,SWPCH,33192455,114115.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33092431,114682.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33051545,114845.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33307088,114845.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,33092427,118375.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Income tax <1Yr,BALANCE SHEET,HMRC,33149258,124208.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,33194099,126825.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,33206024,132617.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,33145993,132844.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33051510,137367.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Basic Sal-Rechgs to-from Other NHS,CONTRACT MANAGEMENT,NHS BRENT CCG,33237765,141037.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Basic Sal-Internal Recharge-Pay,COMMISSIONING - NON ACUTE,NHS BRENT CCG,33390564,144010.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Recharge : Provided,NON RECURRENT PROGRAMMES,SOHO SQUARE GENERAL PRACTICE,33216321,160041.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Hotel And Accomodation Costs,COMMISSIONING RESERVE,HOLIDAY INN LONDON-WEMBLEY,33356610,180000.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33051556,194231.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33307076,194231.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CENTRAL LONDON HEALTHCARE,33153831,205468.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CENTRAL LONDON HEALTHCARE,33384327,205468.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,SANCTUARY CARE LTD,33237765,212728.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OLDER PEOPLE,SANCTUARY CARE LTD,33051551,213813.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,SANCTUARY CARE LTD,33051523,232321.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,32971939,233333.0,NWCL 04 - July.pdf.csv,1,
NHS Central London CCG,31-Jul-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,33153760,233333.0,NWCL 04 - July.pdf.csv,1,
