ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative,expsenearea
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MA MEAGHER,34613224,2220.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34613224,42350.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34613224,777.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34613224,4270.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34613224,246.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34613224,3851.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MB PATEL,34613226,2251.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34613226,29147.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34613226,570.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34613226,2083.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34613226,405.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34613226,2300.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P GARCHA,34613228,38.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34613228,36533.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34613228,652.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34613228,5452.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34613228,9.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34613228,3266.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,517.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P LUTHRA,34613231,66.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,7316.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,308.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,53549.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,3643.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR P LUTHRA,34613231,7569.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,973.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,23.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,34613231,4203.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N BURBIDGE,34613233,4068.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,50365.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,976.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,6287.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,4016.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,2474.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,53.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,1015.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34613233,3805.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR S HEFFERNAN,34613235,7668.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,34613235,69328.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,34613235,1261.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,34613235,1457.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,34613235,5785.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,442.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RK SINGH & PARTNERS HOUNSLOW,34613237,4153.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,7536.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,59470.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,3752.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR RK SINGH & PARTNERS HOUNSLOW,34613237,7795.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,1169.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,2708.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,896.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,863.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,34613237,4635.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RM CHAMBERS,34613239,4105.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34613239,57593.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34613239,1073.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34613239,6875.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34613239,974.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34613239,863.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34613239,4317.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34613241,87822.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34613241,1542.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34613241,959.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34613241,52.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34613241,7419.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,352.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,60353.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,1079.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,4120.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,1808.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,56.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34613245,4098.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34613247,70797.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34613247,1376.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34613247,18044.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34613247,6254.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SPECHT & PARTNERS,34613249,4640.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,34613249,50742.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,34613249,921.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,34613249,983.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,34613249,3882.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FIRST CARE PRACTICE DR MAHMUD & PTRS,34613254,85322.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FIRST CARE PRACTICE DR MAHMUD & PTRS,34613254,1648.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FIRST CARE PRACTICE DR MAHMUD & PTRS,34613254,4893.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GREEN PRACTICE HOUNSLOW,34613256,2640.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,34613256,63601.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,34613256,1124.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,34613256,7362.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,34613256,621.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GREEN PRACTICE HOUNSLOW,34613256,5160.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,34613260,65666.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,34613260,1178.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,34613260,22437.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,34613260,848.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOUNSLOW MEDICAL CENTRE DR BC PATEL,34613260,5539.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,300.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,8778.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,28685.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,4370.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,PENTELOW PRACTICE,34613263,9081.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,538.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,1916.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,34613263,2263.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ST DAVIDS PRACTICE DR S R KUMAR,34613265,511.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,34613265,57617.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,34613265,1124.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,34613265,122.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,34613265,4706.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WEST4 GPS,34613268,504.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,34613268,71001.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,34613268,1378.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,34613268,2514.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,34613268,6161.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,34613268,131.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,34613268,5809.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SKYWAYS MEDICAL CENTRE,34613270,414.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,34613270,440.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,34613270,43441.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,34613270,783.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,34613270,2711.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,34613270,85.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,34613270,4216.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRENTFORD FAMILY PRACTICE,34613272,33499.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRENTFORD FAMILY PRACTICE,34613272,618.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRENTFORD FAMILY PRACTICE,34613272,2443.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34627308,68198.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34627308,1743.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34627308,1263.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34627308,5608.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34650863,27091.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,Telecoms-Data lines,PRIMARY CARE IT,EXPONENTIAL-E LTD,34650872,26246.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,HOUNSLOW CONSORTIUM LTD,34650874,35138.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,Clinical&Medical-Commercial Sector,NCAS/OATS,CENTRAL SURREY HEALTH LTD,34704560,32850.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30/11/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HOUNSLOW CONSORTIUM LTD,34726116,1617340.0,NWHO 08 - November.pdf.csv,1,
NHS Hounslow CCG,30-Jun-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,32673701,-287196.0,NWHO 03 - June.pdf.csv,-1,
NHS Hounslow CCG,30-Jun-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH FELTHAM,32673695,-173926.0,NWHO 03 - June.pdf.csv,-1,
NHS Hounslow CCG,30-Jun-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,32673699,-151150.0,NWHO 03 - June.pdf.csv,-1,
NHS Hounslow CCG,30-Jun-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,32719940,-102370.0,NWHO 03 - June.pdf.csv,-1,
NHS Hounslow CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32679024,-74307.0,NWHO 03 - June.pdf.csv,-1,
