ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative,exepensearea
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,32769364,20453.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR N ASGHAR,32769340,20560.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,32769342,20617.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR DA JENKINS,32769311,20682.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR G SIVARAJAH,32769326,20707.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AM BOTROS,32769307,20746.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MG MIKHAIL,32769333,20982.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32769383,21018.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Clinical Other,PRIMARY CARE DEVELOPMENT,DR N ASGHAR,32775374,21214.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR R SIVANESAN,32674103,21480.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32785016,21498.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,32769356,21713.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,32769360,21948.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR L DAS,32785013,22173.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR WM MOUSTAFA,32769372,22607.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR BP SINHA,32769303,22916.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,32674095,23314.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,32785013,23351.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOMERSET FAMILY HEALTH,32690470,23384.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR H NAY LIN,32768854,23483.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,32769354,23625.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SHC VALENTINE,32769358,23649.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N ISSAC,32769342,23968.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JW KEEN,32785007,24609.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32769383,24790.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR BS & SK MANGAT,32769305,24921.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32769389,25451.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32769383,25840.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR DS COWEN,32769315,25881.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCHFIELD SURGERY DRS SN & SSJ DATTA,32769295,25956.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,32769349,26059.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,32769381,26353.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,32769379,26439.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR MG PARMAR,32674091,26469.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR E M ROBINSKA,32769317,26483.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32753796,26865.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BONDCARE,32739561,26878.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR G BALACHANDRAN,32769317,27736.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Commercial Sector,PLANNED CARE,SPECSAVERS HEARCARE LTD,32762373,27767.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,DIMENSIONS (UK) LTD,32690283,27828.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,DIMENSIONS (UK) LTD,32775386,27828.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR CSP REDDY,32769319,27904.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,HAMPSHIRE AUTISTIC SOCIETY,32769406,27974.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Recharge : Received,EQUALITY AND DIVERSITY,NHS CENTRAL LONDON (WESTMINSTER) CCG,32716993,28032.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,32785014,28139.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,32769376,28208.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-APMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CUCKOO LANE HEALTH CARE LTD,32690283,28300.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR AK SANDHU,32769307,28688.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR E M ROBINSKA,32769317,28884.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,32769385,28899.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JM BAYER,32769328,29100.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,32690282,29127.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,32769376,29168.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Clinical Other,PRIMARY CARE DEVELOPMENT,WESTSEVEN GP,32769408,29350.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,32769389,30065.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Cont Care- Children,CHC CHILDREN,FIRST OPTION HEALTHCARE,32674093,30166.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,FEATHERSTONE ROAD HEALTH CENTRE,32674093,30402.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALTH PROMOTION CENTRE,32678569,30424.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CROWN STREET SURGERY,32769299,30581.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SS GORAYA,32769362,30761.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,32769364,30897.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,32769370,31206.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BONDCARE,32739509,31607.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,32769342,31817.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTHOLT FAMILY PRACTICE,32863079,32105.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,32769408,32373.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ISLIP MANOR SURGERY,32769387,32574.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR H NAY LIN,32768854,32577.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ELMBANK SURGERY,32769374,32975.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N ASGHAR,32769340,33084.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VB BHATT,32769372,33220.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,32769406,33373.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,32769351,33379.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,32769397,33697.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S GUHA,32769347,33728.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,32674095,33761.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AD LEWIS,32769301,33798.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BROADMEAD SURGERY,32674087,33984.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MA KHAN LONDON,32769336,34318.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR B GOHIL,32785001,34395.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,32769395,34510.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32678613,35295.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,32769393,35961.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS,32769381,36780.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,32769313,37111.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR IK SANDHU,32769321,37114.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32753796,37985.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION,32799321,38473.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR G SIVARAJAH,32769326,38522.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Training Expenses,GENERAL RESERVE - PROGRAMME,CARE UNBOUND LTD,32674087,38880.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,32678393,39292.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,32769381,39292.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Cont Care- Children,GENERAL RESERVE - PROGRAMME,SHOOTING STAR CHASE,32723025,39401.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,32769369,41490.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,32769391,41815.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR CSP REDDY,32769319,42292.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SK GILL,32769360,44397.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GREENFORD AVENUE FHP,32678528,44482.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Services From Local Authorities,GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF EALING,32722989,45000.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR DA JENKINS,32769311,45168.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R DASOJU & PARTNERS,32769356,46301.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RK BHATT,32785016,46333.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,JUBILEE GARDENS MEDICAL CENTRE,32769389,48106.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CORFTON ROAD SURGERY,32769297,48425.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32674095,49764.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32678348,50373.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,FRESENIUS KABI LTD,32569281,50509.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JS SANGHERA,32769330,50875.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PERINPANAYAGAM & PARTNERS,32769354,52572.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - OTHER,LONDON CYRENIANS HOUSING LTD,32826293,53046.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR HM QADAN,32769323,53049.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,32769379,53794.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Income tax <1Yr,BALANCE SHEET,HMRC,32753796,54319.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Recharge : Received,PRIMARY CARE IT,NHS BRENT CCG,32716993,54552.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,FRESENIUS KABI LTD,32852489,54923.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,32769349,56880.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AK SANDHU,32769307,57075.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,32785013,57488.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR BS & SK MANGAT,32769305,57946.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR DS COWEN,32769315,60235.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,32785014,61629.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,32769383,63035.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR MG PARMAR,32674090,63577.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec NHS Trust-Non Contract,GENERAL RESERVE - PROGRAMME,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE,32753796,64569.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,32769376,64612.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROWN STREET SURGERY,32769299,66284.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32723018,67385.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Voluntary Sector,PLANNED CARE,MARIE STOPES INTERNATIONAL,32769393,67528.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,32769342,67580.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec NHS CCG-Non Contract,GENERAL RESERVE - PROGRAMME,NHS HILLINGDON CCG,32852390,68810.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Clinical&Medical-Othe Public Sector,GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF EALING,32739710,69900.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR E M ROBINSKA,32769317,70663.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,32769364,71075.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,32769351,71122.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,32826268,72292.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,FOCUSED HEALTHCARE LTD,32924327,73913.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,32769395,76090.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec NHS Trust-Non Contract,GENERAL RESERVE - PROGRAMME,WEST LONDON NHS TRUST,32723051,76650.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,32674097,89399.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,FRIMLEY HEALTH NHS FOUNDATION TRUST,32569290,91380.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,FRIMLEY HEALTH NHS FOUNDATION TRUST,32569257,91380.0,NWEA 03 - June.pdf.csv,1,
NHS Ealing CCG,30-Jun-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,FRIMLEY HEALTH NHS FOUNDATION TRUST,32678444,91380.0,NWEA 03 - June.pdf.csv,1,
