supplier,date,expensearea,expensetype,transactionnumber,amount,file,negative
Nhs Professionals Ltd,18/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1470839,1045.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,18/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1470839,3311.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,18/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1470839,1946.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,18/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1470839,6614.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,11228.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,5026.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,3617.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,21600.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,2483.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,1718.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,3041.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,24/02/2021,Macmillan Information Centre,Bank A&C - Band 4,1472360,4492.0,CROY 11 - February.csv,1
Nhs Professionals Ltd,18/02/2021,Corporate Nursing,Professional Fees,1468314,43680.0,CROY 11 - February.csv,1
Portakabin Ltd,04/02/2021,Balance Sheet,Additions - Assets Under Const,1467211,34933.0,CROY 11 - February.csv,1
Portakabin Ltd,24/02/2021,Balance Sheet,Additions - Assets Under Const,1472199,58221.0,CROY 11 - February.csv,1
Primary Care Partners Ltd,04/02/2021,Adult Ucc,At Medics,1467104,211442.0,CROY 11 - February.csv,1
Primary Care Partners Ltd,18/02/2021,Adult Ucc,At Medics,1469289,211442.0,CROY 11 - February.csv,1
Primary Care Partners Ltd,18/02/2021,E.D. / Ucc - Adults,At Medics,1460191,28985.0,CROY 11 - February.csv,1
Primary Care Partners Ltd,18/02/2021,E.D. / Ucc - Adults,At Medics,1460192,34047.0,CROY 11 - February.csv,1
Primary Care Partners Ltd,18/02/2021,E.D. / Ucc - Adults,At Medics,1467105,34047.0,CROY 11 - February.csv,1
Ranns Construction Ltd,18/02/2021,Balance Sheet,Additions - Assets Under Const,1470216,78000.0,CROY 11 - February.csv,1
Scribetech (Uk) Ltd,18/02/2021,Clinical Typing Service,Professional Fees,1467627,105217.0,CROY 11 - February.csv,1
Supply Chain Coordination Limited Capital 905,18/02/2021,Balance Sheet,Additions - Plant & Machinery,1467228,39073.0,CROY 11 - February.csv,1
Supply Chain Coordination Limited Capital 905,24/02/2021,Balance Sheet,Additions - Plant & Machinery,1470328,57758.0,CROY 11 - February.csv,1
Supply Chain Coordination Ltd Consumables 101,04/02/2021,Balance Sheet,Mat Man Nhs Sc Reconciliation,1467586,104962.0,CROY 11 - February.csv,1
Supply Chain Coordination Ltd Consumables 101,11/02/2021,Balance Sheet,Mat Man Nhs Sc Reconciliation,1468717,108714.0,CROY 11 - February.csv,1
Supply Chain Coordination Ltd Consumables 101,11/02/2021,Balance Sheet,Mat Man Nhs Sc Reconciliation,1469348,162488.0,CROY 11 - February.csv,1
T&B (Contractors) Limited,04/02/2021,Balance Sheet,Additions - Assets Under Const,1465917,39826.0,CROY 11 - February.csv,1
The London Women'S Clinic,18/02/2021,Ivf,Referral Tests,1468638,41910.0,CROY 11 - February.csv,1
Total Gas & Power,24/02/2021,Energy - Cuh,Gas,1471653,101135.0,CROY 11 - February.csv,1
Veolia Energy And Utility Services Uk Plc,04/02/2021,Energy Centre Running Costs,Professional Fees,1463421,25690.0,CROY 11 - February.csv,1
Veolia Energy And Utility Services Uk Plc,04/02/2021,Energy Centre Running Costs,Professional Fees,1468005,25095.0,CROY 11 - February.csv,1
Wave Anglian Water Business (National) Limite,11/02/2021,Energy - Cuh,Water,1468631,109474.0,CROY 11 - February.csv,1
Advanced Business Solutions,18/03/2021,"It Hardware,Software&Licensing",Computer - Maint & Licences,1476523,42895.0,CROY 12 - March.csv,1
Ascribe Ltd Trading As Emis Health,26/03/2021,Application Support,Emis / Epex Support Contract,1473068,67351.0,CROY 12 - March.csv,1
Bac Enterprises Ltd,26/03/2021,Swl Vaccine Programme,Building External Contract,1476251,51455.0,CROY 12 - March.csv,1
Bencroft Holding Corporation,04/03/2021,Leander Road,Nhs Property Rental Charge,1473413,42480.0,CROY 12 - March.csv,1
Bmm Weston,18/03/2021,Sterile & Disinfection Unit,Medical & Surgical Equip Gen,1474959,59975.0,CROY 12 - March.csv,1
Britplas Commercial Ltd,26/03/2021,Balance Sheet,Additions - Assets Under Const,1478510,33143.0,CROY 12 - March.csv,1
Capsticks,26/03/2021,Swlp Hub,Legal Fees,1476697,33552.0,CROY 12 - March.csv,1
Carbon Architecture Ltd,11/03/2021,Balance Sheet,Additions - Assets Under Const,1474348,46848.0,CROY 12 - March.csv,1
Cerner Ltd,11/03/2021,Balance Sheet,Additions - Information Techno,1465537,86737.0,CROY 12 - March.csv,1
Cerner Ltd,11/03/2021,Application Support,Cerner Millenium Ann Support,1473818,209483.0,CROY 12 - March.csv,1
Civica Uk Ltd,18/03/2021,"It Hardware,Software&Licensing",Computer - Maint & Licences,1476319,28786.0,CROY 12 - March.csv,1
Communitas Clinics Ltd,18/03/2021,Ent - Medical,Contract External,1476223,51664.0,CROY 12 - March.csv,1
Compass Services Uk,18/03/2021,Swl Vaccine Programme,Building External Contract,1476524,69219.0,CROY 12 - March.csv,1
Croydon Council,04/03/2021,General Estate,Nhs Property Service Charge,1473060,54144.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,04/03/2021,Anti Coagulation,Contract External,1472364,33293.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,04/03/2021,Anti Coagulation,Contract External,1472366,33293.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,04/03/2021,Anti Coagulation,Contract External,1472374,33293.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,11/03/2021,Anti Coagulation,Contract External,1445148,33293.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,11/03/2021,Anti Coagulation,Contract External,1474804,33293.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,26/03/2021,Anti Coagulation,Contract External,1472371,44654.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,26/03/2021,Anti Coagulation,Contract External,1476220,33293.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,04/03/2021,Adult Ucc,Gp Collaborative,1472365,118995.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,04/03/2021,Adult Ucc,Gp Collaborative,1472367,118995.0,CROY 12 - March.csv,1
Croydon Gp Collaborative Ltd,04/03/2021,Adult Ucc,Gp Collaborative,1472375,118995.0,CROY 12 - March.csv,1
Edf Energy,26/03/2021,Energy - Cuh,Electricity,1478029,30540.0,CROY 12 - March.csv,1
E & F Construction Ltd,18/03/2021,Balance Sheet,Additions - Assets Under Const,1476434,43136.0,CROY 12 - March.csv,1
Egton Medical Information Systems Ltd,18/03/2021,Application Support,Emis / Epex Support Contract,1475959,67351.0,CROY 12 - March.csv,1
Elis Uk Ltd,11/03/2021,Linen & Laundry Services,Contract - Laundry,1468576,56047.0,CROY 12 - March.csv,1
G4s Facilities Management (Uk) Ltd,26/03/2021,Domestic Contract,Contract - Domestic,1472782,569873.0,CROY 12 - March.csv,1
G4s Facilities Management (Uk) Ltd,26/03/2021,Domestic Contract,Contract - Domestic,1472784,52548.0,CROY 12 - March.csv,1
G4s Facilities Management (Uk) Ltd,26/03/2021,Domestic Contract,Contract - Domestic,1475990,567869.0,CROY 12 - March.csv,1
Gdp Projects Ltd,11/03/2021,Balance Sheet,Additions - Assets Under Const,1474915,49368.0,CROY 12 - March.csv,1
Gdp Projects Ltd,26/03/2021,Balance Sheet,Additions - Assets Under Const,1477267,505188.0,CROY 12 - March.csv,1
Gdp Projects Ltd,26/03/2021,Balance Sheet,Additions - Assets Under Const,1478353,135762.0,CROY 12 - March.csv,1
Gdp Projects Ltd,11/03/2021,Swl Vaccine Programme,Materials - Building,1474917,38440.0,CROY 12 - March.csv,1
Gdp Projects Ltd,18/03/2021,Swl Vaccine Programme,Materials - Building,1474913,57128.0,CROY 12 - March.csv,1
Gdp Projects Ltd,18/03/2021,Swl Vaccine Programme,Materials - Building,1475655,28443.0,CROY 12 - March.csv,1
Gdp Projects Ltd,18/03/2021,Swl Vaccine Programme,Materials - Building,1475656,27262.0,CROY 12 - March.csv,1
Gdp Projects Ltd,26/03/2021,Swl Vaccine Programme,Materials - Building,1475659,52740.0,CROY 12 - March.csv,1
Gdp Projects Ltd,26/03/2021,Swl Vaccine Programme,Materials - Building,1477274,53343.0,CROY 12 - March.csv,1
Grundon Waste Management Ltd,18/03/2021,Waste Management,Refuse Clinical Waste,1469340,31868.0,CROY 12 - March.csv,1
Hats Group Ltd,04/03/2021,Patient Transport,Patient Non Emerg. Transport,1472797,156767.0,CROY 12 - March.csv,1
Hats Group Ltd,11/03/2021,Patient Transport,Patient Non Emerg. Transport,1474939,53643.0,CROY 12 - March.csv,1
Hats Group Ltd,18/03/2021,Patient Transport,Patient Non Emerg. Transport,1476436,156767.0,CROY 12 - March.csv,1
Icts Uk Ltd,11/03/2021,Security,Contract - Security Services,1474956,49060.0,CROY 12 - March.csv,1
Inhealth Ltd,26/03/2021,Mri'S & Other Scans,Mri Contract - In Health,1467186,178022.0,CROY 12 - March.csv,1
Inhealth Ltd,26/03/2021,Mri'S & Other Scans,Mri Contract - In Health,1468601,190015.0,CROY 12 - March.csv,1
Inhealth Ltd,26/03/2021,Mri'S & Other Scans,Mri Contract - In Health,1477994,173385.0,CROY 12 - March.csv,1
Insight Direct Uk Ltd,11/03/2021,Balance Sheet,Additions - Information Techno,1473304,60114.0,CROY 12 - March.csv,1
Karl Storz Endoscopy (Uk) Ltd,26/03/2021,Balance Sheet,Additions - Plant & Machinery,1477633,180876.0,CROY 12 - March.csv,1
Keystream Healthcare Resources Limited,18/03/2021,Balance Sheet,Additions - Information Techno,1475100,26950.0,CROY 12 - March.csv,1
Keystream Healthcare Resources Limited,18/03/2021,Balance Sheet,Additions - Information Techno,1475106,25800.0,CROY 12 - March.csv,1
Keystream Healthcare Resources Limited,18/03/2021,Balance Sheet,Additions - Information Techno,1475110,27000.0,CROY 12 - March.csv,1
Keystream Healthcare Resources Limited,26/03/2021,Balance Sheet,Additions - Information Techno,1476494,26660.0,CROY 12 - March.csv,1
Keystream Healthcare Resources Limited,26/03/2021,Balance Sheet,Additions - Information Techno,1476497,36565.0,CROY 12 - March.csv,1
Keystream Healthcare Resources Limited,26/03/2021,Balance Sheet,Additions - Information Techno,1476663,34675.0,CROY 12 - March.csv,1
Kinetic-Id Ltd,18/03/2021,Balance Sheet,Additions - Information Techno,1466786,25974.0,CROY 12 - March.csv,1
Kinetic-Id Ltd,18/03/2021,Balance Sheet,Additions - Information Techno,1472750,25974.0,CROY 12 - March.csv,1
Kinetic-Id Ltd,18/03/2021,Balance Sheet,Additions - Information Techno,1474397,25974.0,CROY 12 - March.csv,1
Kinetic-Id Ltd,18/03/2021,Balance Sheet,Additions - Information Techno,1476307,77922.0,CROY 12 - March.csv,1
"Kingsway Enterprises Ltd, T/A Kingsway Group",26/03/2021,Balance Sheet,Additions - Assets Under Const,1478026,46388.0,CROY 12 - March.csv,1
Logan Construction (South-East ) Limited			,04/03/2021,Balance Sheet,Additions - Assets Under Const,1473894,112902.0,CROY 12 - March.csv,1
Maguire Brothers,04/03/2021,Balance Sheet,Additions - Assets Under Const,1473092,29181.0,CROY 12 - March.csv,1
Mill Systems Ltd.,11/03/2021,"It Hardware,Software&Licensing",Computer - Maint & Licences,1474635,28616.0,CROY 12 - March.csv,1
Mindray Uk Ltd,04/03/2021,Balance Sheet,Additions - Plant & Machinery,1470267,39989.0,CROY 12 - March.csv,1
Mis Healthcare,18/03/2021,Balance Sheet,Additions - Plant & Machinery,1471640,127392.0,CROY 12 - March.csv,1
Nautilus Consulting Ltd,04/03/2021,Balance Sheet,Additions - Software Licen (G),1473923,28710.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,36167.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,31249.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,3822.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,385.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,11552.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,18053.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1473921,30655.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,52781.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,35661.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,5735.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,335.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,17543.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,13877.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1474586,39935.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,42697.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,31270.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,64439.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,15448.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,21165.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,7972.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,5961.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,53129.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,44524.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1474335,115325.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,26456.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,23553.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,61974.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,19726.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,24207.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,6981.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,7516.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,46270.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,34412.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,11/03/2021,Day Surgery Unit,Bank A&C - Band 2,1475123,125030.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,40743.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,40817.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,5831.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,2059.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,17263.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,21022.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1476386,33953.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,36831.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,24482.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,50331.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,18580.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,18482.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,9984.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,8867.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,50695.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,35245.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Day Surgery Unit,Bank A&C - Band 2,1476545,115179.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,59799.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,38170.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,6208.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,2416.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,13083.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,19889.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Agency Nurse - Band 6,1477234,38626.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,29524.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,26873.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,80079.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,17873.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,28064.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,10474.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,7119.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,53349.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,25694.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,26/03/2021,Day Surgery Unit,Bank A&C - Band 2,1478359,129482.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,5913.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,3097.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,3246.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,254.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,17399.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,1618.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,468.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,4253.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,18/03/2021,Ward - Coulsdon 1,Bank Nurse - Band 2,1476547,7846.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Macmillan Information Centre,Bank A&C - Band 4,1473879,9723.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Macmillan Information Centre,Bank A&C - Band 4,1473879,4042.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Macmillan Information Centre,Bank A&C - Band 4,1473879,2549.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Macmillan Information Centre,Bank A&C - Band 4,1473879,24573.0,CROY 12 - March.csv,1
Nhs Professionals Ltd,04/03/2021,Macmillan Information Centre,Bank A&C - Band 4,1473879,355.0,CROY 12 - March.csv,1
