Date,Expense,Expense area,Supplier,Transaction,amount
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",VALE PRACTICE,32069212,"15,448.76"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,VALE PRACTICE,32069212,"1,761.35"
4/30/2020,"Clinical Director
C&M-GMS PCN DES","COMMISSIONING
LOCAL ENHANCED SERVICES",VALE PRACTICE,32069212,"3,842.50"
4/30/2020,"PCN support
C&M-GMS PCN DES",PRC DELEGATED CO-,VALE PRACTICE,32069212,"1,346.36"
4/30/2020,"Participation
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,"2,000.00"
4/30/2020,"Doctors Ret Scheme
C&M-GMS PCO","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,"8,809.00"
4/30/2020,"Locum 
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,"4,799.77"
4/30/2020,"Clinical Waste
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,"52,500.00"
4/30/2020,"Healthcentre Rent
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,134.49
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",VALE PRACTICE,32069212,"4,032.59"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",WILLOW HOUSE SURGERY,32069214,889.98
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,WILLOW HOUSE SURGERY,32069214,"30,555.26"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",WILLOW HOUSE SURGERY,32069214,591.95
4/30/2020,"Participation
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",WILLOW HOUSE SURGERY,32069214,111.72
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",WILLOW HOUSE SURGERY,32069214,"2,804.63"
4/30/2020,"Aspiration
C&M-GMS Global","COMMISSIONING
PRC DELEGATED CO-",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,"24,232.71"
4/30/2020,"Sum
C&M-GMS LES","COMMISSIONING
LOCAL ENHANCED SERVICES",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,"5,253.12"
4/30/2020,"Primary Care Offer
C&M-GMS PCN DES",PRC DELEGATED CO-,DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,465.29
4/30/2020,"Participation
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,175.06
4/30/2020,"Clinical Waste
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,"9,550.00"
4/30/2020,"Cost Rent
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,980
4/30/2020,"Rates
C&M-GMS Prem","COMMISSIONING
PRC DELEGATED CO-",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,132.34
4/30/2020,"Water Rates
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",DRS G MANGALESWARADEVI & Y MUKHTAR,32069221,"2,507.54"
4/30/2020,"Aspiration
C&M-GMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",MOORFIELD ROAD HEALTH CENTRE,32069225,292.84
4/30/2020,"Drugs -Prescribing
C&M-GMS Global",PRC DELEGATED CO-,MOORFIELD ROAD HEALTH CENTRE,32069225,"34,616.85"
4/30/2020,"Sum
C&M-GMS PCN DES","COMMISSIONING
PRC DELEGATED CO-",MOORFIELD ROAD HEALTH CENTRE,32069225,667.96
4/30/2020,"Participation
C&M-GMS Prof Fees","COMMISSIONING
PRC DELEGATED CO-",MOORFIELD ROAD HEALTH CENTRE,32069225,45.52
4/30/2020,"Prescribing
C&M-GMS QOF","COMMISSIONING
PRC DELEGATED CO-",MOORFIELD ROAD HEALTH CENTRE,32069225,"3,108.43"
4/30/2020,"Aspiration
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",MOORFIELD ROAD HEALTH CENTRE,32069225,250.56
4/30/2020,"EEs
ME-GMS GP Pension","COMMISSIONING
PRC DELEGATED CO-",MOORFIELD ROAD HEALTH CENTRE,32069225,266.89
4/30/2020,"ERs Adjustments
C&M-PMS Cost of","COMMISSIONING
LOCAL ENHANCED SERVICES",FOREST GROUP PRACTICE,32069226,"1,607.83"
4/30/2020,"Drugs -Prescribing
C&M-PMS Prof fees",PRC DELEGATED CO-,FOREST GROUP PRACTICE,32069226,308.29
4/30/2020,"Prescribing
C&M-PMS QOF","COMMISSIONING
PRC DELEGATED CO-",FOREST GROUP PRACTICE,32069226,"45,306.85"
4/30/2020,"Aspiration
Cont Care- Palliative","COMMISSIONING
CHC ADULT FULLY FUNDED",OURRIS PROPERTIES LTD T/A AUTUMN GARDENS,32072451,"21,107.14"
4/30/2020,"Care
Cont Care-FNC",FUNDED NURSING CARE,OURRIS PROPERTIES LTD T/A AUTUMN GARDENS,32072451,517.68
4/30/2020,"Client Continence 
Cont Care-Funded",FUNDED NURSING CARE,OURRIS PROPERTIES LTD T/A AUTUMN GARDENS,32072451,"24,053.41"
4/30/2020,"Nursing Care Allow
Cont Care-Physical",CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,32085507,"-31,285.71"
4/30/2020,"Disab (65+)
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32091462,"-204,540.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32091487,"-99,522.16"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32091558,"-45,103.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32091600,"-548,831.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,AWAY FROM MY DESK LTD,32091659,"47,520.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32091669,"891,412.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32091674,"205,750.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,32091770,"55,014.22"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32091853,"639,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,CENTRAL HEALTH EVOLUTION LTD,32091858,"30,095.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,AMWELL PRACTICE,32091957,"44,803.60"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32092927,"-613,834.00"
4/30/2020,SYS-NHS A/P Control-,BALANCE SHEET,BARTS HEALTH NHS TRUST,32097324,"-527,658.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,LONDON AMBULANCE SERVICE NHS TRUST,32097357,"-165,334.50"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,LONDON AMBULANCE SERVICE NHS TRUST,32097360,"-713,820.33"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32097372,"-36,741.47"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32097491,"-74,217.22"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32098219,"99,522.16"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098286,"45,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098289,"355,500.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098300,"929,250.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098306,"42,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS NEL CSU,32098307,"58,140.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32098308,"548,596.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098309,"570,500.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098315,"31,250.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098321,"42,500.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098327,"31,750.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32098330,"530,609.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098331,"59,250.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098334,"69,250.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098339,"84,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098341,"71,250.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF CAMDEN,32098343,"156,832.60"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,MARIE CURIE,32098347,"400,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,32098423,"-34,264.88"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS ENGLAND,32098424,"31,383.09"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32098659,"456,933.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32098662,"45,103.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32098664,"45,103.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,SPECIALIST COMPUTER CENTRES PLC,32098690,"119,810.88"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,SPECIALIST COMPUTER CENTRES PLC,32098692,"199,966.34"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,SPECIALIST COMPUTER CENTRES PLC,32098694,"213,948.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,SPECIALIST COMPUTER CENTRES PLC,32098696,"66,086.28"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,32098729,"250,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,32098733,"260,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32098757,"57,537.61"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32098764,"61,687.59"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,LONDON AMBULANCE SERVICE NHS TRUST,32098811,"165,334.50"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,32098835,"35,498.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,EAST LONDON NHS FOUNDATION TRUST,32098877,"34,711.61"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,LONDON AMBULANCE SERVICE NHS TRUST,32098889,"713,820.33"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32098925,"326,196.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32098928,"537,757.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32098937,"218,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS NEL CSU,32098972,"49,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,SENECA ADVISORY LTD,32099036,"-82,740.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,WAYMARKS LTD,32099039,"-49,320.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,FEDERATED 4 HEALTH LTD,32099066,"81,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,32099752,"78,080.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32099754,"287,666.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,BARTS HEALTH NHS TRUST,32099756,"551,967.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32099813,"58,725.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32099883,"62,775.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32099886,"62,775.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF HARINGEY,32101122,"81,115.10"
4/30/2020,SYS-Non NHS A/P-,BALANCE SHEET,LONDON BOROUGH OF HARINGEY,32101125,"389,820.98"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,OMNES HEALTHCARE LTD,32101149,"48,359.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32101263,"120,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,SCHUCO INTERNATIONAL (LONDON) LTD,32101280,"32,391.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101346,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101348,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101352,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101356,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101359,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101364,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101366,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101370,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101373,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101375,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101379,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101381,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101393,"71,406.38"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101399,"365,715.66"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101401,"53,666.67"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32101409,"105,879.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,PROBRAND LTD,32101432,"84,681.41"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,PROBRAND LTD,32101435,"35,174.40"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32101989,"46,324.35"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ELYSIUM HEALTHCARE LTD,32101991,"38,350.18"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32101992,"536,069.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ELYSIUM HEALTHCARE LTD,32101999,"33,183.02"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ELYSIUM HEALTHCARE LTD,32102000,"40,995.02"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ENFIELD HEALTH PARTNERSHIP LTD,32102003,"73,341.69"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ENFIELD HEALTHCARE COOPERATIVE LTD,32102006,"103,875.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,LONDON NORTH WEST HEALTHCARE NHS TRUST,32102009,"61,899.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,32102013,"63,754.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON BOROUGH OF ENFIELD,32102121,"50,688.00"
4/30/2020,"Cutover Bal <1Yr
Cont Care-Physical",CHC ADULT FULLY FUNDED,BARCHESTER HEALTHCARE LTD,32106831,"38,400.00"
4/30/2020,"Disab (65+)
Cont Care-Physical",CHC ADULT FULLY FUNDED,BARCHESTER HEALTHCARE LTD,32106894,"-30,571.41"
4/30/2020,"Disab (65+)
Cont Care- Palliative",CHC ADULT FULLY FUNDED,BARCHESTER HEALTHCARE HOMES LTD,32107236,"-36,249.98"
4/30/2020,"Care
Clinical&Medical-",ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32107242,"94,390.00"
4/30/2020,"Serv Recd-NHS Trst
Clinical&Medical-",ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32107249,"113,487.00"
4/30/2020,"Serv Recd-NHS Trst
Clinical&Medical-",CHILD AND ADOLESCENT,WHITTINGTON HOSPITAL NHS TRUST (THE),32107253,"81,901.00"
4/30/2020,"Voluntary Sector
SYS-Non NHS A/P-","MENTAL HEALTH
BALANCE SHEET",CATARACT CENTRE,32109648,"52,040.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,CONSULTANT CONNECT LTD,32109676,"129,120.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,NHS PROPERTY SERVICES LTD,32109679,"-119,885.98"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,NHS PROPERTY SERVICES LTD,32109682,"-46,109.98"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,32109709,"314,701.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32109757,"240,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32109759,"145,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32110438,"195,912.00"
4/30/2020,"Cutover Bal <1Yr
Cont Care- Prior",CHC AD FULL FUND PERS,HARROW ASSOCIATION OF DISABLED PEOPLE,32110454,"19,247.15"
4/30/2020,"Year Payments
Cont Care-Learning","HLTH BUD
CHC AD FULL FUND PERS",HARROW ASSOCIATION OF DISABLED PEOPLE,32110454,"12,690.43"
4/30/2020,"Disab(<65)
SYS-Non NHS A/P-","HLTH BUD
BALANCE SHEET",MIND IN ENFIELD,32111992,"32,034.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ASA GROUP LTD,32117171,"42,300.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,NHS PROPERTY SERVICES LTD,32117231,"-616,116.40"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ENFIELD ONE LTD,32118156,"182,596.72"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,FOUR SEASONS HEALTH CARE LTD,32118157,"35,358.69"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32118159,"162,298.80"
4/30/2020,SYS-Non NHS A/P-,BALANCE SHEET,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32118160,"216,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,MY SUPPORT MONEY,32118161,"43,742.82"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,MY SUPPORT MONEY,32118162,"49,512.26"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,MY SUPPORT MONEY,32118163,"45,432.44"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,MY SUPPORT MONEY,32118165,"49,872.03"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32118205,"111,022.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,ONE HOUSING GROUP,32118222,"144,458.25"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS NEL CSU,32118264,"60,510.93"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,COLLABORAT ED,32118278,"40,000.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,CYGNET BEHAVIOURAL HEALTH LTD,32118299,"31,248.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS NEL CSU,32118484,"37,176.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS NEL CSU,32118485,"45,265.00"
4/30/2020,"Cutover Bal <1Yr
SYS-NHS A/P Control-",BALANCE SHEET,NHS NEL CSU,32118486,"30,099.00"
4/30/2020,"Cutover Bal <1Yr
SYS-Non NHS A/P-",BALANCE SHEET,FINEVALLEY COMMUNICATIONS LTD,32118513,"37,295.50"
4/30/2020,"Cutover Bal <1Yr
Clinical&Medical-",ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32126355,"74,890.94"
4/30/2020,"Commercial Sector
Clinical&Medical-",ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32126362,"170,149.15"
4/30/2020,"Commercial Sector
Clinical&Medical-",ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32126368,"118,971.01"
4/30/2020,"Commercial Sector
Clinical&Medical-",ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32126377,"58,208.39"
4/30/2020,"Commercial Sector
Hcare Srv Rec NHS",COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,32126427,"249,312.00"
4/30/2020,"Trust-Contract 
C&M-GMS GP",PRC DELEGATED CO-,LONDONWIDE LMCS,32126495,"48,374.00"
4/30/2020,"Statutory Levy
Cont Care- Prior","COMMISSIONING
CHC ADULT FULLY FUNDED",RICHMOND FELLOWSHIP,32126524,"104,898.25"
